date,data,source,score
2022-03-07 01:14:09,RT @motomushi: @hi3girls @BoyJitterbug @MorganOrtagus In US y'all led along like sheep to the slaughter by the elites you praise because th…,ArtY7247,-0.9131526947021484
2022-03-07 01:03:18,"@TimRunsHisMouth Biden needs to reopen Keystone &amp; AK pipeline he closed while approving Russian Nord Stream 2, Trump sanctioned. Manchin said, W. Va. has cleaner fossil fuels &amp; turning to hydrogen pipeline. Biden's goal was to force Green Deal, while China awaits with TX energy land in future.",EHarswa,-0.9865975975990295
2022-03-07 01:00:36,"RT @infra_digital: NorthC is taking an important step towards further sustainability improvements🌿

The company's facility in Groningen wil…",glenbeer,0.9129323959350586
2022-03-07 00:58:30,"RT @h2_view: What was #H2View's ⭐most-read ⭐ this week?

A major new #hydrogen project in the US, dubbed the “world’s largest’ green hydrog…",trevorcoker2,-0.9951894283294678
2022-03-07 00:54:02,"@jvrfromrossen @Numbat73 @DanielAndrewsMP And that’s without considering green hydrogen which will be a game changer as then we become an energy exporter. We can be an energy superpower if we play to our comparative strengths. Our energy future is very bright if look at this pragmatically, without bias.",par4thecoarse,0.9990206956863403
2022-03-07 00:53:48,RT @oren_clyde: @elonmusk hydrogen fuel operate cargo ship out in the ocean your public liability is very minimum is zero to none this is o…,oren_clyde,-0.9938063621520996
2022-03-07 00:53:41,@elonmusk hydrogen fuel operate cargo ship out in the ocean your public liability is very minimum is zero to none this is one major reason hydrogen should not be in the public second is getting from a production source it is green nuclear energy this application will correct shipping🤔🤔,oren_clyde,0.8254238963127136
2022-03-07 00:40:40,RT @SloanDan: @KaraJarina Getting us to Green Hydrogen is of greater importance than landing a man on the moon. It should be pursued with e…,vextrordinair,0.6622748970985413
2022-03-07 00:35:28,@PressSec @dontpanic1955 Green Hydrogen is a Go!!!!,Gary49148971,0.9989112615585327
2022-03-07 00:22:54,Green hydrogen policy: Fuelling green-hydrogen dream https://t.co/ixPiOtibIq,PrettyMayflower,0.9620811939239502
2022-03-07 00:22:08,"@NFratoianni @nonelarena @La7tv Mi stupisco che quando si parla di energia, non si fà mensione ""dell'Idrogeno green"" ? https://t.co/JJD37eDnou",Salvato55342973,-0.9874695539474487
2022-03-07 00:15:01,"Companies will design more proprietary technologies and processes to help cut emissions, from hydrogen fuel cells to additive manufacturing. Read RBC Economics &amp; Thought Leadership’s new report to learn more. https://t.co/bxL5awvyMM",RBCMarkJohnston,-0.7786149978637695
2022-03-07 00:08:59,"You need green hydrogen $PRL $PRL.ax to generate green iron ore $FMG 

Just saying... What I know anyway https://t.co/FTue9LOBEA",MonikaDave17,-0.9951342940330505
2022-03-07 00:04:58,"@PanzerCrush @elonmusk There will be some regions for instances nothern siberia but in most places with a normal climate can do with solar and wind + storage and back in for of green hydrogen, ammonia, syngas or other long term energy storage that can be traded as a commodity and produced green.",pauldelutser,-0.9514414668083191
2022-03-07 00:04:15,RT @Nosynewsy: @cov_Gretchen @akacruiseman It’s in the Democrats’ playbook. Make fuel expensive so people will go green. You haven’t figure…,djmeiho63,-0.9968457818031311
2022-03-07 00:01:31,"RT @fuelcellsworks: . @wagreenhydrogen Launches to Improve State’s #Air and #Water, Create #CleanEnergy Jobs, and Grow #Washington-Made “#E…",trevorcoker2,0.9692390561103821
2022-03-06 23:58:32,RT @fuelcellsworks: . @Siemens and @Protium18 Collaborate to Create #GreenHydrogen Infrastructure for #Aircraft - Joint project will allow…,trevorcoker2,0.9876794219017029
2022-03-06 23:57:29,"RT @fuelcellsworks: Russia-Ukraine War ‘will Accelerate’ Move to #GreenHydrogen, #RenewableEnergy: @PlugPowerInc CEO - joins @YahooFinance…",trevorcoker2,0.932637631893158
2022-03-06 23:54:48,"@cov_Gretchen @akacruiseman It’s in the Democrats’ playbook. Make fuel expensive so people will go green. You haven’t figured this out yet? The whole oil thing is a scam. There is enough oil worldwide to last several centuries, enough time to develop new fuel for cars, likely hydrogen fuel cells.",Nosynewsy,-0.9980899691581726
2022-03-06 23:54:02,"About 20% of Petronas capex in the coming years will be channeled into renewable energy, hydrogen ventures, green mobility &amp; CCS.",azmi_radarsaham,0.5462302565574646
2022-03-06 23:53:18,RT @JeffB56848320: @ICannot_Enough @elonmusk @ChristianWalk1r The only transition we need to make is to small module nuclear with hydrogen…,sikoraland,-0.9866505861282349
2022-03-06 23:44:48,RT @fuelcellsworks: .#Norway: #Gen2Energy Continues Its #GreenHydrogen Development With £3 Million Investment - The investment is subject t…,trevorcoker2,-0.997973620891571
2022-03-06 23:44:20,RT @AusSolarNews: Weekend read: The changing geopolitics of green hydrogen https://t.co/j9gAEKwZ4m #solarPV #renewables,BaxterPeterba,0.9202733039855957
2022-03-06 23:33:24,"Pupuk Indonesia-pertamina-mitsubishi kembangkan green hydrogen-amonia
#MariBersatuPulihkanNKRI https://t.co/X66NBogEYM",Therow73912208,-0.9919906258583069
2022-03-06 23:28:46,@elonmusk Wish there was a Tesla AI on a green-hydrogen powered car. That would be even more awesome. 🙏🏻💪🏻,DLVillas,0.9694827795028687
2022-03-06 23:15:33,Siemens and Protium collaborate to create green hydrogen infrastructure for aircraft https://t.co/aaBoNjtC9K,markhopkinsREC,-0.7892197370529175
2022-03-06 22:52:33,@cydney0071 @Bealeionaire @PeterCosten @GaryLineker If we built enough capacity to create green hydrogen above our own needs we could export the rest allowing others to switch to a carbon neutral fuel &amp; also bring in foreign income. UK waters I read are some of the windiest in Europe so we have large theoretical capacity.,shahakha,0.9740366339683533
2022-03-06 22:44:39,"@russellh777 @ArnieVT @dorfman_p We have, try Green Hydrogen. China has just built a 150MW electrolyser that uses Solar for energy storage and there are others being built across the world some for energy storage from wind powered generators.

https://t.co/Fl3BTksx9F",WestyHaynes,-0.9764713048934937
2022-03-06 22:38:52,"@cydney0071 @Bealeionaire @PeterCosten @GaryLineker Install excess offshore wind power, use the excess to creat green hydrogen and store, convert existing gas power plants to burn green hydrogen, use green hydrogen on windless days.",shahakha,-0.9908475875854492
2022-03-06 22:36:01,"@theblaze @tedcruz Oh....just like that?
All Ted has to do is click his fingers?
Like nobody ever thought of that before??

How about...noticing that solar, wind, hydrogen power plants (Biden green emmission plan) DOES THIS.

So we can count on your vote??",PMcmany,-0.9836297631263733
2022-03-06 22:17:15,"Green hydrogen policy: Fuelling green-hydrogen dream 

https://t.co/x4BKy8cNRE",iam_mahanthesh,0.9556314945220947
2022-03-06 22:16:47,RT @DrGrahamCooley: @antonioguterres #renewableenergy and green #hydrogen needs a huge strategic focus,CoedYGo,-0.9951007962226868
2022-03-06 22:13:26,RT @DrGrahamCooley: #renewableenergy and green #hydrogen needs a huge strategic focus https://t.co/rbcSiivXCz,EnergyreferralX,-0.9959505796432495
2022-03-06 22:13:08,@antonioguterres #renewableenergy and green #hydrogen needs a huge strategic focus,DrGrahamCooley,-0.9913032054901123
2022-03-06 22:12:15,"@GavinNewsom 
@MofaJapan_en @MofaQatar_EN @mofa_kr 
The world’s largest scientific movement and investment created several life-sparing vaccines in a year. 

I’m sure green hydrogen can move forward much quicker. https://t.co/ORQbVCFTs4",jedintermediary,0.9247972369194031
2022-03-06 22:12:09,#renewableenergy and green #hydrogen needs a huge strategic focus https://t.co/rbcSiivXCz,DrGrahamCooley,-0.9926972985267639
2022-03-06 22:11:15,#RaviVisvesvarayaSharadaPrasad  https://t.co/qoUfu660XK  Green hydrogen policy: Fuelling green-hydrogen dream,rvp,0.9226524829864502
2022-03-06 22:08:01,Inexperienced hydrogen coverage: Fuelling green-hydrogen dream https://t.co/iJT8nkuZw1,WORLDNEWSLAND1,-0.9967323541641235
2022-03-06 22:04:57,"@THDJustinS @ThomasM27378755 @KDKA I know hydrogen can be powerful. I know what it creates when it’s burned. Are green leaning, forward thinking energy technologies moving in that direction?",DavidWithrow,0.9412172436714172
2022-03-06 21:58:38,"RT @PlugPowerInc: “By building out a green hydrogen infrastructure, we can provide a solution to the climate change challenge while creatin…",Dan10092,-0.8587057590484619
2022-03-06 21:53:52,RT @KPCC: The country's first hydrogen-powered home is being built in Downey. SoCalGas is putting up the demo home to showcase this experim…,LA_Real_Estate,0.8135127425193787
2022-03-06 21:52:25,@sleepingiantinf @soxfan1614 @Randomly414 @DineshDSouza Until they are talking about nuclear i don't want to hear about green energy. Hell if there were not so many roadblocks for nuclear we wouldn't have so many brown outs in California and probably be on hydrogen plants by now,Justher50606673,-0.9923001527786255
2022-03-06 21:42:18,"@williamhboney1 Hope they do, its badly needed, it was in the energy security risk assessment carried out by the EU. it can also be transformed in the future to run Green Hydrogen. Also, the contracts and regulation stipulate that the gas imported cannot be fracked.",VincentMcCann4,-0.7301487922668457
2022-03-06 21:34:52,"@SolarDaveGreen But @Sen_JoeManchin assures us that this pipeline can be converted to hydrogen, which if green hydrogen, this is critical to achieving our Environmental Standards goal ?

The global environmental goals must include green hydrogen.",kathyrist11,-0.9884368777275085
2022-03-06 21:28:32,US developer Green Hydrogen International (GHI) plans to create a green hydrogen hub in Texas that will be powered by 60GW of #solar and #wind energy and produce over 2.5 billion kilograms of green hydrogen per year. #TxEnergy https://t.co/9p7P4FgABE,cnsrvtxns4nrg,0.7306766510009766
2022-03-06 21:26:56,"RT @agritof80: @Juli1Levy @Mart_Inangel @emma_ducros C'est pareil pour les engrais. On ne peut pas dépendre trop de l'extérieur. 
Il faut c…",S2RVNL,-0.9673587083816528
2022-03-06 21:20:44,"RT @TheUSASingers: @Skyjudge4NFL Safely harnessing hydrogen from thin air to be used for energy is elegant and simple.

https://t.co/3DckxA…",LilyEPloski,0.9988844990730286
2022-03-06 21:19:55,RT @ClaesRosengren: @vonderleyen @sanchezcastejon Not much fossil energy in Sweden now. We're decreasing remaining fossil fuels in transpor…,tomas_thuresson,-0.9994789958000183
2022-03-06 21:14:51,@1Gabrielc1 @morganalling @jayhzerbob Hela världen satsar på grön vätgas.  https://t.co/IvGtKlWtxu,ingemar_leif,-0.9884379506111145
2022-03-06 21:13:10,"@Skyjudge4NFL Safely harnessing hydrogen from thin air to be used for energy is elegant and simple.

https://t.co/3DckxATg7b",TheUSASingers,0.9993428587913513
2022-03-06 20:57:27,"@JTrea81 @atrupar I’m not against green hydrogen where it makes sense, e.g., in applications where clean generation plus electrification is not practical. But Manchin is simply looking for an excuse to justify building unnecessary, short-sided fossil fuel infrastructure.",progressive_va,-0.9989328980445862
2022-03-06 20:55:24,@Reuters We have to start producing green hydrogen quickly.,PauloAntaoxXx,-0.9927361011505127
2022-03-06 20:51:48,"Ich habe bei kurzer Suche nach deutschen Veröff. zu aktueller Gaserzeugung aus #Braunkohle auch nur den Chemie-Artikel des VDI von 2016 gefunden. Die engl. Suche liefert dagegen einen Artikel aus Australien, wo das begehrte „grüne H2“ erzeugt wird: https://t.co/BbuGzPtcfI",EE_Fakten,-0.994950532913208
2022-03-06 20:51:29,@FaceIsAMess @duchess80354553 But he’s not planning green hydrogen.  Just wind,katiebecker16,-0.9948787689208984
2022-03-06 20:48:07,"RT @cesispa: @AFSIA_Official @GET_invest @giz_gmbh Very good. If you are interested, very soon – today at 4pm (CET) – we will discuss the #…",poppy41269,0.9987962245941162
2022-03-06 20:43:46,RT @NVIDIAAI: Worley leveraged #NVIDIAOmniverse and @AspenTech's #AI-driven Aspen OptiPlant to develop a 3D physically accurate conceptual…,AYCLearnDigital,0.9741935133934021
2022-03-06 20:42:57,"@MJF9991 @abcnews we could stop exporting fossil fuels and start exporting green hydrogen. But you already knew that, right?",SpillaneMj,-0.9934366345405579
2022-03-06 20:35:07,How far is the Green Hydrogen Project?,ConsultingEw,-0.9953981041908264
2022-03-06 20:28:13,"@70sBachchan @NewLeftEViews Overall Lindner aims to spend 200 billion on the green transformation until 2026 (incl. renewables, charging station networks, hydrogen, etc.). I have not found any information on the particular spending of 20 billion on gas as you name it https://t.co/rVMxuzhhdg",nurlesenugucken,-0.9989544153213501
2022-03-06 20:25:25,"@Wm_Hickey_Esq @JGillRay @rcolvile No, just adding together 10% biogas, 1% hydrogen and 89% natural gas and then claiming its green and renewable",MingleDandy,-0.8427886962890625
2022-03-06 20:20:20,"Massive green hydrogen plant planned to open in South Texas by 2026

https://t.co/3tfPloSCmg https://t.co/k6FDfYnHAV",Im_AliMustafa,-0.9537836313247681
2022-03-06 20:09:08,"RT @ReconReporter: @IMariashikongo As far as we can tell, offshore discoveries are realistic. Of course, this also requires EIA and cost ri…",frackfreeSA,0.6375021934509277
2022-03-06 20:06:24,"Massive green hydrogen plant planned to open in South Texas by 2026 

#technology #tech #technews #teknocks
via /r/technology https://t.co/kyFiw0ezFn",teknocks,-0.9049807786941528
2022-03-06 20:00:02,Worley leveraged #NVIDIAOmniverse and @AspenTech's #AI-driven Aspen OptiPlant to develop a 3D physically accurate conceptual layout of the Gigastack Green Hydrogen project at @Phillips66Co Humber U.K refinery. Learn more at #GTC22 on March 24 at 8 AM PDT: https://t.co/3wlyxZNxJY https://t.co/mrdtWDMyi5,NVIDIAAI,-0.8281341195106506
2022-03-06 19:58:16,"Hey,@ERHydrogenHUB Texas is getting pretty serious about Green Hydrogen. https://t.co/AF4DHUcHVp Imagine 6TWhs of stoarge. If #Alberta wants to play in this sandbox, it better get cracking, well electrolyzing. https://t.co/d10x4n4LSM https://t.co/GmxCJq2iKe",Bruce_Winter,-0.9832649827003479
2022-03-06 19:57:34,"Hey,@ERHydrogenHUB Texas is getting pretty serious about Green Hydrogen. https://t.co/AF4DHUcHVp Imagine 6TWhs of stoarge. If #Alberta wants to play in this sandbox, it better get cracking, well electrolyzing. https://t.co/5Ud5vSBEnC https://t.co/GmxCJq2iKe",Bruce_Winter,-0.9841228723526001
2022-03-06 19:57:02,"Hey,@ERHydrogenHUB Texas is getting pretty serious about Green Hydrogen. https://t.co/AF4DHTV73R  Imagine 6TWhs of stoarge. If #Alberta wants to play in this sandbox, it better get cracking, well electrolyzing. Blue Hydrogen with CCUS isn't going to cut it. https://t.co/uvk8bMjOuc https://t.co/GmxCJpKHSG",Bruce_Winter,-0.9912492036819458
2022-03-06 19:56:53,"Hey,@ERHydrogenHUB Texas is getting pretty serious about Green Hydrogen. https://t.co/AF4DHUcHVp  Imagine 6TWhs of stoarge. If #Alberta wants to play in this sandbox, it better get cracking, well electrolyzing. Blue Hydrogen with CCUS isn't going to cut it. https://t.co/sdxg8Blqmq https://t.co/GmxCJq2iKe",Bruce_Winter,-0.9908071160316467
2022-03-06 19:51:57,Hynion steps up hydrogen fuel profile https://t.co/wVuDkBge4u by @natalia #Energy #green #hydrogen #power #renewable #Sweden #transport,ExpertsNrg,0.9826982617378235
2022-03-06 19:51:11,Namibia: Kunene a Potential Green Hydrogen Hub - https://t.co/guc33HQR9t https://t.co/IuIJMkKlEE,rlouis82,0.7403004765510559
2022-03-06 19:39:50,"RT @h2_view: This week we saw that Washington’s commitment to #hydrogen just got a lot bigger!

The launch of a new association dedicated t…",Dare2Digitize,0.992527961730957
2022-03-06 19:38:43,"It is interesting to consider whether using hydrogen heats or cools the atmosphere. Of course it does. I mean, we must generate power for its production.
https://t.co/C0PtkYMRP8",CA_22562_AN,0.9834482669830322
2022-03-06 19:34:37,Rig count is one thing but it’s a step too far to say Congress can’t change the attitude of investors given our literal lived experience in clean energy. A Congress that came so close to delivering a $3 PER KILOGRAM green hydrogen subsidy can surely sweeten the O&amp;G pot 1/ https://t.co/UlFF78wW7U,ALW1ND,-0.9909727573394775
2022-03-06 19:28:14,"@BrockOgnibene @BMFiore2 @sjpusey @JohnRscrimshaw @JeffTutorials Batteries beat green hydrogen for 4-hour storage. I'm cautiously optimistic on long-term H2 storage but the electrolyzer and fuel cell cost only used a few times a year is massive.

https://t.co/i9Bp6lz4UT is a realistic take on H2's role. ... 1/2",skierpage,0.9904140830039978
2022-03-06 19:17:10,@SCoastSteve @Tintenfische1 @tomhfh In reality we will always heat our homes by gas. Maybe blue gas. Maybe one day hydrogen. But heat pumps are just a wet dream of some green ideologs .,fustrauted,-0.7320323586463928
2022-03-06 19:13:02,RT @AlexaBlockchain: Mark Cuban backed dClimate partners with Namibia to support its green hydrogen ambitions. @dClimateDAO #Namibia #dClim…,CryptoQueen_RS,-0.9813240170478821
2022-03-06 19:01:06,"What was #H2View's ⭐most-read ⭐ this week?

A major new #hydrogen project in the US, dubbed the “world’s largest’ green hydrogen production and storage hub is set to be developed in Texas with a capacity of 60GW.

#HydrogenNow
https://t.co/HzRAx7w9V1",h2_view,-0.9832797050476074
2022-03-06 18:59:19,RT @funnygamedev: Hydrogen energy is the future and it's very telling the green crowd isn't supporting it. Hydrogen is one of the most plen…,Carrot_Bento,-0.9798080325126648
2022-03-06 18:52:34,"#TES to turn #Wilhelmshaven into green #hydrogen hub 
https://t.co/1axYsjLEQN",IndusEnergyEU,-0.991119921207428
2022-03-06 18:50:14,"@MrTeddyEars @cashandcarrots @IsabelOakeshott @Nigel_Farage @TiceRichard Hydrogen is currently years away from being green and is extremely expensive. We already have an energy source far cheaper than FF, in fact we have two, wind and solar.",ThatBishMila,-0.9812894463539124
2022-03-06 18:44:07,@JeffTutorials Nope- because they are not green like poles think they are. Ditch the gas when hydrogen takes over.,ossi05873401,-0.9995794892311096
2022-03-06 18:36:46,"@3nliven @TrishaMortimore @JackPosobiec Even when using fossil fuels in production the carbon footprint of renewables is many times lower. As more energy produced is from low carbon sources then the carbon footprint drops further.
For instance using green hydrogen to reduce the carbon footprint of the steel used.",Havant_Enviro,-0.9988634586334229
2022-03-06 18:28:43,"World’s largest green hydrogen project unveiled in Texas, with plan to produce clean rocket fuel for Elon Musk | Recharge https://t.co/kq872yukk4",powerH2FC1,0.9787821173667908
2022-03-06 18:28:13,"@rcolvile Wait a minute, I thought one of the big green alternatives is hydrogen...notable for being a gas (at room temperature &amp; pressure).  I also enjoy the odd lungful of nitrogen &amp; oxygen, which I don't intend to give up. These folks need to put a lot more thought into their slogans.",QueLotte,-0.7586072683334351
2022-03-06 18:19:31,Forum: Singapore could become energy-resilient by producing green hydrogen https://t.co/h5ArjHeWBe,NaijaNewsWire,0.9798439741134644
2022-03-06 18:18:44,"Five avenues for oil and gas companies to lead in green innovation

Renewables: Solar- and wind-based power generation are gaining worldwide momentum

Hydrogen: The most ubiquitous energy source is finally having its moment

Biofuels: Gaining increasing government support",stanley81917416,0.9989047050476074
2022-03-06 18:05:15,"For our Lambda Centauri image, Sulphur got mapped to red, Hydrogen to green and Oxygen to blue. This choice is absolutely arbitrary, however this palette was popularized with the Hubble images and is now pretty standard (referred to as the Hubble palette).",CosmosAstroArt,-0.8133651614189148
2022-03-06 18:05:01,"The most abundant gases are Hydrogen, Oxygen and Sulphur. A different filter is used for each one, so we  take 3 separate exposures and will end up with 3 ""master"" images that will later be mapped to a color channel (red, green and blue) in our final image (more on that later). https://t.co/9aJAygyXFt",CosmosAstroArt,-0.995875895023346
2022-03-06 18:00:42,"@NASAUniverse @MingGao26 Today's Tulsa World:
""Williams, which transports close to a third of the natural gas in the US, wants to blend hydrogen into portions of the company’s 30,000 miles of pipeline infrastructure network that serves major markets.""

Green and blue hydrogen.

https://t.co/5BwPxpGptS",streetnoodle,-0.6436120867729187
2022-03-06 18:00:00,"High-speed passenger boats to revolutionise Thames travel. “We’re looking ahead with this hybrid design, ensuring easy conversion to green hydrogen or another renewable energy source"".  Read the full story in our latest issue.
#thamestravel #highspeedboat #riverthames https://t.co/gDXVc698XZ",waterwaysworld,0.9945271611213684
2022-03-06 17:58:19,@cashandcarrots @IsabelOakeshott @Nigel_Farage @TiceRichard That’s a really good point since we do not believe most politicians some form of transparency would help. Again nuclear ☢️ is a really great power source when run efficiently. I personally like water based hydrogen as a green energy source.,MrTeddyEars,0.9992163181304932
2022-03-06 17:57:55,"@Captaincoby00 perfectly suited for this. Support Canadian companies, unlike what the battery lovers are doing, and support Canadian jobs in the areas of work people want to work.
See the map below of green hydrogen in Spain and the next of Spain compared to Canada. https://t.co/R1dPjIzgOe",wyldcdn,0.981340229511261
2022-03-06 17:57:11,"@Captaincoby00 tech. Green hydrogen is the tech of choice in every developed country except Canada.
And don't let Canadian ""greens"" mislead you, batteries are not the answer and there are no skilled jobs for you.
With hydrogen all the skilled jobs are the same.
The prairie provinces are ...",wyldcdn,-0.9910318851470947
2022-03-06 17:57:09,RT @WorldEnergyTrad: Se prevé la apertura de una enorme planta de hidrógeno verde en el sur de Texas para 2026 https://t.co/u24CbUwFhQ #hyd…,NoSarago,-0.958014190196991
2022-03-06 17:51:28,@CNBCTV18News @_soniashenoy @CNBCTV18Live RIL will emerge as winner in green hydrogen battle.,SatyamS86834258,0.9985890984535217
2022-03-06 17:49:39,"②続き

""しかし,まだ市場に出ているプロジェクトはほとんどありません。 水素プロジェクトのパイプラインがありますが,多くの人が補助金の実施を待っている""

希望か誇大広告か？ HyDealは67年までに€1.5 / kgで1GWのグリーン水素を目標としています-2030年までに https://t.co/oKp0WLJ8pS",negitts,-0.9741647839546204
2022-03-06 17:49:32,"@mikecosgrove @TiceRichard 36gw peak demand, regularly now dominated by renewables and a national grid pursuing an edge generation strategy. Major investment in undersea cables: Wind in scotland to hydro stores in Wales and numerous interconnects to the continent. Green hydrogen for industry...",DavidAspden,0.9946680068969727
2022-03-06 17:47:40,"@TransportAction @C_Mulroney @OmarAlghabra @BonnieCrombie perfectly suited for this. Support Canadian companies, unlike what the battery lovers are doing, and support Canadian jobs in the areas of work people want to work.
See the map below of green hydrogen in Spain and the next of Spain compared to Canada. https://t.co/FYDBmRlOzn",wyldcdn,0.9922103881835938
2022-03-06 17:47:06,"@TransportAction @C_Mulroney @OmarAlghabra @BonnieCrombie tech. Green hydrogen is the tech of choice in every developed country except Canada.
And don't let Canadian ""greens"" mislead you, batteries are not the answer and there are no skilled jobs for you.
With hydrogen all the skilled jobs are the same.
Many provinces are ...",wyldcdn,-0.995417594909668
2022-03-06 17:45:47,"RT @FuturistechInfo: World’s largest green hydrogen project unveiled in Texas, with plan to produce clean rocket fuel for SpaceX
https://t.…",WokaMoka,0.9537895917892456
2022-03-06 17:45:41,"https://t.co/a6RLRjV4RA
producing over 2.5 billion kilograms of green hydrogen per year""
This H2 production will be sufficient to produce 25 million t of pig iron. Global pig iron production is more than 40 times larger. 
A large plant needs up to 500 to 1000 t H2. 
Daily.",Luiz_bln,-0.8198771476745605
2022-03-06 17:42:27,"@DanRather Yes, green hydrogen electric plants and a just transition of labor. A must ASAP",Mulch05089206,0.872968852519989
2022-03-06 17:40:43,The NCSA energy committee will discuss at our next meeting--join us! https://t.co/hWbpzOi0xO https://t.co/FoTV87z5tx,LA_NCSA,0.88973468542099
2022-03-06 17:35:11,"@toryboypierce Let's get an #Energybalance in the UK A blend of all types of resource. Sufficient oil reserves, gas, coal, fracking, wind, solar, hydrogen,nuclear. Of course not totally ideal in #green terms but realistic &amp; better than bumbling along @DSimmonds_RNP
@toryboypierce @BorisJohnson",techsconsult,0.9940938353538513
2022-03-06 17:31:36,Green Hydrogen – the fuel of the future! - https://t.co/MPfj6UceSM,FuturePowerGen,-0.9602735638618469
2022-03-06 17:30:48,"@SodmanDavid @JohnRscrimshaw @JeffTutorials They're obviously viable, they're the majority of new generation. Storage (pumped hydro, battery, and maybe green hydrogen) is happening, and even without it, every hour the sun shines or the wind blows means less dirty fossil fuel is shoveled into thermal plants.",skierpage,0.9905447959899902
2022-03-06 17:26:19,"All their green eggs in one basket. Proposed plant will mainly run at 14% capacity, is convertible to hydrogen, a backup to existing, and fix the problem of inadequate grid coming in from outside LA. No mention that Nat Gas is half the carbon load of oil. https://t.co/S3WZ2VRRNO",markburns4RE,-0.9982123374938965
2022-03-06 17:26:17,RT @ecoopsireland: This detailed study is Validation for the Economics behind the Proposition for Production of Large Scale Green Hydrogen…,sus_matters,0.99748295545578
2022-03-06 17:24:52,"@TrishaMortimore @JackPosobiec The technology does not exist to replace our current energy needs with green solutions. I think we all agree that the future is hydrogen, biofuels, solar, wind etc. however it’s not sustainable, cost effective, or honestly possible right now. We are suffering now for no reason.",coolname77,-0.9993196725845337
2022-03-06 17:23:46,Hydrogen energy is the future and it's very telling the green crowd isn't supporting it. Hydrogen is one of the most plentiful resources in the world.,funnygamedev,-0.9668708443641663
2022-03-06 17:22:19,"②欧州HydealAmbition

”生産は2022年に開始”
""2030年までに欧州全体に100％Green水素を€1.5/kgで供給~目的""
""目標~95GWの太陽光と67GWの電解容量を達成し,年間360万t~ユーザーに供給""

30 energy players initiate an integrated value chain to deliver green hydrogen...
https://t.co/oJdhY0UW7s",negitts,0.9717631936073303
2022-03-06 17:12:01,"Keren nih Pertamina, Pupuk Indonesia dan Mitsubishi Kembangkan Green Hydrogen dan Ammonia
Semoga semua berjalan sesuai harapan 
https://t.co/1wlhJf1RHe",kacangtelur66,-0.9914996027946472
2022-03-06 17:11:34,"Pertamina, Pupuk Indonesia dan Mitsubishi Kembangkan Green Hydrogen dan Ammonia
Good job 👍 semoga lancar ya 
https://t.co/YojZVq2oY6",Bungaamalia201,-0.9726805090904236
2022-03-06 17:11:15,"Wah Keren Pertamina, Pupuk Indonesia dan Mitsubishi Kembangkan Green Hydrogen dan Ammonia , Semoga Sukses Ya 👍🏻👍🏻 
https://t.co/U0aVEHRjzs",Adriyanisetiaw2,-0.9930232763290405
2022-03-06 17:10:58,"Semangat trus untuk Pertamina, Pupuk Indonesia dan Mitsubishi yang tengah Kembangkan Green Hydrogen dan Ammonia👍 semoga sukses!!
https://t.co/8RvOTulWfM",ichaanisa66,-0.9843335747718811
2022-03-06 17:10:21,"Keren nih Pertamina, Pupuk Indonesia dan Mitsubishi Kembangkan Green Hydrogen dan Ammonia
Semoga semua berjalan sesuai harapan 
https://t.co/Dbj4jIi5YC",degansegerr22,-0.9925522804260254
2022-03-06 17:09:59,"The best bgt Pertamina, Pupuk Indonesia dan Mitsubishi Kembangkan Green Hydrogen dan Ammonia. 
Moga berjalan lancar ✊🏻🤗
https://t.co/A9tBMj3xgD",Gendhisayu55,0.978413462638855
2022-03-06 17:09:41,"Mantul!! Pertamina, Pupuk Indonesia dan Mitsubishi Kembangkan Green Hydrogen dan Ammonia. . 
Keren nih bersinergi hebat 👍🏻👍🏻
https://t.co/bGYG9SIAd5",DimasWija551,-0.9941919445991516
2022-03-06 17:08:33,"Pertamina, Pupuk Indonesia dan Mitsubishi Kembangkan Green Hydrogen dan Ammonia. Semoga sinergi ini berjalan lancar ya
https://t.co/wLidagqxRZ",Rindangsaras25,-0.9918407201766968
2022-03-06 17:08:10,RT @MOICEgypt: Within the Framework of the Egypt-EBRD New Country Strategy 2022-2027: #Egypt and the @EBRD Sign 2 MoUs in Green Hydrogen &amp;…,s_total_s2,-0.964222252368927
2022-03-06 17:07:38,"@progressive_va @atrupar Unlike oil though, hydrogen is sustainable and can be produced with 100% green energy. Europe is making a big push for it as the replacement for fossil fuels. Batteries are an extremely inefficient supply for industrial energy. Fuel cells are a much better solution.",JTrea81,0.9462103247642517
2022-03-06 17:07:10,"Pertamina, Pupuk Indonesia dan Mitsubishi Kembangkan Green Hydrogen dan Ammonia. Semoga lancaar selaluu👍💪
https://t.co/LkVSp6UGVv",vidaningrum21,-0.9911667704582214
2022-03-06 17:06:49,"Wah luar biasa nih! Pertamina, Pupuk Indonesia dan Mitsubishi Kembangkan Green Hydrogen dan Ammonia. Semoga berjalan sukses ya💙💙
https://t.co/L6PDLuNGKr",RetnoWulan046,-0.9965754151344299
2022-03-06 17:05:28,"@NamedMini @MaanoMadima The future energy system: Hydro, solar, wind, batteries and green hydrogen. Cheap and not dependent on fuel inputs",nickhedley,-0.7743052840232849
2022-03-06 16:58:44,"Looking forward to seeing how the rest of the year unfolds with St. Georges Eco Mining. I believe it has the potential to be one of the best stocks of 2022. Lithium battery recycling, lithium extraction from clay, nickel mining, green hydrogen production

$SXOOF - OTC  $SX  - Can",stocks4567,0.9990115165710449
